,demand,id,dayIndex,is_holiday,is_closed,weekend,wind,clouds,rain,sunshine,weekday_FRI,weekday_MON,weekday_SAT,weekday_SUN,weekday_THU,weekday_TUE,weekday_WED,month_APR,month_AUG,month_DEC,month_FEB,month_JAN,month_JUL,month_JUN,month_MAR,month_MAY,month_NOV,month_OCT,month_SEP,year_2013,year_2014,year_2015,item_calamari,item_chicken,item_fish,item_koefte,item_lamb,item_shrimp,item_steak,label,scalingValue,demand__sum_values_7,demand__median_7,demand__mean_7,demand__standard_deviation_7,demand__variance_7,demand__root_mean_square_7,demand__maximum_7,demand__absolute_maximum_7,demand__minimum_7,demand__sum_values_14,demand__median_14,demand__mean_14,demand__standard_deviation_14,demand__variance_14,demand__root_mean_square_14,demand__maximum_14,demand__absolute_maximum_14,demand__minimum_14,demand__sum_values_28,demand__median_28,demand__mean_28,demand__standard_deviation_28,demand__variance_28,demand__root_mean_square_28,demand__maximum_28,demand__absolute_maximum_28,demand__minimum_28
1619,0.29411764705882354,fish,174.0,0.0,0.0,0.0,2.3,4.4,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.7647058823529413,0.23529411764705882,0.2521008403361345,0.153116530741921,0.02344467198644164,0.29495678613082765,0.5294117647058824,0.5294117647058824,0.058823529411764705,3.176470588235294,0.20588235294117646,0.226890756302521,0.14036380746630306,0.019701998446437396,0.26679845153592513,0.5294117647058824,0.5294117647058824,0.0,7.176470588235294,0.23529411764705882,0.2563025210084034,0.16125916859155873,0.02600451945484076,0.3028126512055,0.6470588235294118,0.6470588235294118,0.0
1620,0.29411764705882354,fish,175.0,0.0,0.0,0.0,2.6,3.1,0.0,417.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.823529411764706,0.23529411764705882,0.2605042016806723,0.15357703262602576,0.02358590495021538,0.302404272528514,0.5294117647058824,0.5294117647058824,0.058823529411764705,3.2352941176470584,0.20588235294117646,0.2310924369747899,0.14142884604795658,0.020002118494456607,0.2709351083219077,0.5294117647058824,0.5294117647058824,0.0,7.117647058823529,0.23529411764705882,0.2542016806722689,0.160367203620863,0.02571763999717534,0.3005597019791268,0.6470588235294118,0.6470588235294118,0.0
1621,0.35294117647058826,fish,176.0,0.0,0.0,0.0,3.2,1.6,0.0,330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.9411764705882355,0.29411764705882354,0.2773109243697479,0.14985339916073115,0.02245604124002542,0.3152100728321185,0.5294117647058824,0.5294117647058824,0.058823529411764705,3.529411764705882,0.23529411764705882,0.2521008403361344,0.12660940481780977,0.01602994138832003,0.2821077366654541,0.5294117647058824,0.5294117647058824,0.058823529411764705,7.235294117647058,0.23529411764705882,0.2584033613445378,0.15981582772822647,0.025541098792458163,0.3038311964670744,0.6470588235294118,0.6470588235294118,0.0
1622,0.4117647058823529,fish,177.0,0.0,0.0,1.0,2.9,2.8,0.0,435.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.7647058823529413,0.29411764705882354,0.2521008403361345,0.11644039042479847,0.013558364522279497,0.2776926326362741,0.4117647058823529,0.4117647058823529,0.058823529411764705,3.705882352941176,0.2647058823529412,0.2647058823529412,0.12723532714056068,0.0161888284725655,0.2936971784420386,0.5294117647058824,0.5294117647058824,0.058823529411764705,6.941176470588235,0.23529411764705882,0.24789915966386553,0.1426716541710054,0.020355200903890962,0.2860230659683615,0.5294117647058824,0.5294117647058824,0.0
1623,0.058823529411764705,fish,178.0,0.0,0.0,1.0,2.1,0.3,0.0,656.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.7647058823529411,0.29411764705882354,0.25210084033613445,0.11644039042479847,0.013558364522279499,0.2776926326362741,0.4117647058823529,0.4117647058823529,0.058823529411764705,3.705882352941176,0.2647058823529412,0.2647058823529412,0.12723532714056068,0.0161888284725655,0.2936971784420385,0.5294117647058824,0.5294117647058824,0.058823529411764705,6.941176470588235,0.23529411764705882,0.24789915966386553,0.1426716541710054,0.020355200903890962,0.2860230659683615,0.5294117647058824,0.5294117647058824,0.0
1624,0.5294117647058824,fish,179.0,0.0,0.0,0.0,1.8,0.2,0.0,500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.588235294117647,0.29411764705882354,0.226890756302521,0.134977969783269,0.018219052326813083,0.2640046734857985,0.4117647058823529,0.4117647058823529,0.058823529411764705,3.470588235294117,0.23529411764705882,0.2478991596638655,0.13737632541404884,0.018872254784266646,0.2834188563704211,0.5294117647058824,0.5294117647058824,0.058823529411764705,6.823529411764706,0.23529411764705882,0.24369747899159663,0.1463970705057508,0.02143210225266577,0.284289576874576,0.5294117647058824,0.5294117647058824,0.0
1625,0.23529411764705882,fish,180.0,0.0,0.0,0.0,1.7,2.4,0.0,436.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.0,0.29411764705882354,0.2857142857142857,0.16164188287118778,0.026128098298142784,0.3282693274726825,0.5294117647058824,0.5294117647058824,0.058823529411764705,3.88235294117647,0.2647058823529412,0.27731092436974786,0.14985339916073115,0.02245604124002542,0.31521007283211855,0.5294117647058824,0.5294117647058824,0.058823529411764705,7.176470588235294,0.23529411764705882,0.2563025210084034,0.15500728357728333,0.02402725796200833,0.2995300322793549,0.5294117647058824,0.5294117647058824,0.0
1626,0.17647058823529413,fish,181.0,0.0,0.0,0.0,2.4,3.1,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.1764705882352944,0.29411764705882354,0.3109243697478992,0.1360202861868794,0.018501518254360572,0.3393751345598096,0.5294117647058824,0.5294117647058824,0.058823529411764705,3.9411764705882346,0.2647058823529412,0.28151260504201675,0.1477773562610838,0.021838147023515282,0.31794259516626244,0.5294117647058824,0.5294117647058824,0.058823529411764705,7.411764705882352,0.23529411764705882,0.2647058823529412,0.14705882352941177,0.02162629757785467,0.3028126512055,0.5294117647058824,0.5294117647058824,0.0
1627,0.35294117647058826,fish,182.0,0.0,0.0,0.0,2.9,5.1,0.0,242.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.0588235294117645,0.29411764705882354,0.2941176470588235,0.14408763192842225,0.020761245674740487,0.3275155507547072,0.5294117647058824,0.5294117647058824,0.058823529411764705,3.88235294117647,0.2647058823529412,0.27731092436974786,0.14985339916073115,0.022456041240025423,0.31521007283211855,0.5294117647058824,0.5294117647058824,0.058823529411764705,7.0588235294117645,0.23529411764705882,0.25210084033613445,0.13871910940520316,0.019242991314172724,0.2877461120716627,0.5294117647058824,0.5294117647058824,0.0
1628,0.29411764705882354,fish,183.0,0.0,0.0,0.0,2.1,2.2,0.0,378.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.1176470588235294,0.35294117647058826,0.3025210084033613,0.1455504880309981,0.02118494456606172,0.3357140227804736,0.5294117647058824,0.5294117647058824,0.058823529411764705,4.058823529411764,0.29411764705882354,0.28991596638655454,0.148254443398129,0.02197937998728903,0.3256234751260094,0.5294117647058824,0.5294117647058824,0.058823529411764705,7.235294117647059,0.23529411764705882,0.25840336134453784,0.13914796666626797,0.01936215662735682,0.2934867182369802,0.5294117647058824,0.5294117647058824,0.0
1629,0.7647058823529411,fish,184.0,0.0,0.0,1.0,4.1,7.7,3.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.058823529411765,0.29411764705882354,0.29411764705882354,0.14408763192842222,0.02076124567474048,0.3275155507547072,0.5294117647058824,0.5294117647058824,0.058823529411764705,3.8235294117647056,0.29411764705882354,0.27310924369747897,0.13266935633484828,0.017601158110302946,0.3036277607586499,0.5294117647058824,0.5294117647058824,0.058823529411764705,7.235294117647058,0.23529411764705882,0.2584033613445378,0.13914796666626797,0.019362156627356825,0.2934867182369802,0.5294117647058824,0.5294117647058824,0.0
1630,0.0,fish,185.0,0.0,0.0,1.0,1.8,4.0,0.0,362.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.4117647058823533,0.29411764705882354,0.3445378151260505,0.21881036245868127,0.04787797471929948,0.4081473762884333,0.7647058823529411,0.7647058823529411,0.058823529411764705,4.1764705882352935,0.29411764705882354,0.2983193277310924,0.1812576017657394,0.032854318197867376,0.3490683879926659,0.7647058823529411,0.7647058823529411,0.058823529411764705,7.529411764705882,0.23529411764705882,0.2689075630252101,0.16370386335107692,0.02679895487606807,0.31481777638536457,0.7647058823529411,0.7647058823529411,0.0
1631,0.11764705882352941,fish,186.0,0.0,0.0,0.0,3.4,4.4,0.0,313.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.3529411764705883,0.29411764705882354,0.33613445378151263,0.23044217144205187,0.05310359437892803,0.4075413664867947,0.7647058823529411,0.7647058823529411,0.0,3.941176470588235,0.29411764705882354,0.2815126050420168,0.19658298429058124,0.038644869712590915,0.3433572724002413,0.7647058823529411,0.7647058823529411,0.0,7.235294117647058,0.23529411764705882,0.2584033613445378,0.17102182343642275,0.029248464091518957,0.30987216920155114,0.7647058823529411,0.7647058823529411,0.0
1632,0.29411764705882354,fish,187.0,0.0,0.0,0.0,7.6,6.2,0.0,175.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.9411764705882353,0.23529411764705882,0.2773109243697479,0.22611132852224722,0.0511263328860956,0.3578095606057776,0.7647058823529411,0.7647058823529411,0.0,3.941176470588235,0.29411764705882354,0.2815126050420168,0.19658298429058124,0.038644869712590915,0.3433572724002412,0.7647058823529411,0.7647058823529411,0.0,7.117647058823529,0.23529411764705882,0.2542016806722689,0.172972022793989,0.029919320669444246,0.3074700231340454,0.7647058823529411,0.7647058823529411,0.0
1633,0.17647058823529413,fish,188.0,0.0,0.0,0.0,4.2,3.8,0.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.0,0.29411764705882354,0.2857142857142857,0.22548584647056702,0.050843866958548124,0.3639732408018103,0.7647058823529411,0.7647058823529411,0.0,4.176470588235294,0.29411764705882354,0.29831932773109243,0.18663220432363706,0.03483157969069981,0.3518891885077329,0.7647058823529411,0.7647058823529411,0.0,7.352941176470587,0.23529411764705882,0.2626050420168067,0.1689446633446888,0.028542299272650236,0.31225583639909615,0.7647058823529411,0.7647058823529411,0.0
1634,0.11764705882352941,fish,189.0,0.0,0.0,0.0,2.0,5.6,0.0,217.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.0,0.29411764705882354,0.2857142857142857,0.22548584647056702,0.050843866958548124,0.3639732408018103,0.7647058823529411,0.7647058823529411,0.0,4.0588235294117645,0.29411764705882354,0.2899159663865546,0.18926227948832283,0.03582021043711602,0.3462246062933221,0.7647058823529411,0.7647058823529411,0.0,7.2941176470588225,0.23529411764705882,0.26050420168067223,0.16963553981669202,0.028776216368900504,0.31086758509401535,0.7647058823529411,0.7647058823529411,0.0
1635,0.35294117647058826,fish,190.0,0.0,0.0,0.0,2.8,0.8,0.0,586.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.7647058823529413,0.17647058823529413,0.2521008403361345,0.2304421714420519,0.05310359437892804,0.34155296525885,0.7647058823529411,0.7647058823529411,0.0,3.8823529411764706,0.2647058823529412,0.2773109243697479,0.1943703110289139,0.03777981780947672,0.3386460786489056,0.7647058823529411,0.7647058823529411,0.0,7.4117647058823515,0.23529411764705882,0.2647058823529411,0.16451068865925958,0.02706376668314384,0.31166162875046555,0.7647058823529411,0.7647058823529411,0.0
1636,0.4117647058823529,fish,191.0,0.0,0.0,1.0,2.7,4.2,0.0,450.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.823529411764706,0.17647058823529413,0.2605042016806723,0.23288078084959696,0.05423345808911801,0.3494222333830553,0.7647058823529411,0.7647058823529411,0.0,3.8823529411764706,0.2647058823529412,0.2773109243697479,0.1943703110289139,0.03777981780947672,0.3386460786489056,0.7647058823529411,0.7647058823529411,0.0,7.588235294117646,0.2647058823529412,0.2710084033613445,0.16438991730663555,0.02702404491208247,0.3169693985301226,0.7647058823529411,0.7647058823529411,0.0
1637,0.17647058823529413,fish,192.0,0.0,0.0,1.0,4.6,1.3,0.0,693.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.4705882352941178,0.17647058823529413,0.21008403361344538,0.13653846058211697,0.018642751218134312,0.2505554876617744,0.4117647058823529,0.4117647058823529,0.0,3.88235294117647,0.2647058823529412,0.27731092436974786,0.1943703110289139,0.03777981780947672,0.3386460786489056,0.7647058823529411,0.7647058823529411,0.0,7.588235294117647,0.2647058823529412,0.2710084033613445,0.16438991730663557,0.02702404491208248,0.3169693985301226,0.7647058823529411,0.7647058823529411,0.0
1638,0.47058823529411764,fish,193.0,0.0,0.0,0.0,7.3,7.1,0.2,147.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.647058823529412,0.17647058823529413,0.23529411764705885,0.10892001173794723,0.011863568956994561,0.25928148942086576,0.4117647058823529,0.4117647058823529,0.11764705882352941,3.9999999999999996,0.2647058823529412,0.2857142857142857,0.1871517432884041,0.0350257750158887,0.34155296525885004,0.7647058823529411,0.7647058823529411,0.0,7.470588235294117,0.23529411764705882,0.2668067226890756,0.165246817941012,0.027306510839629972,0.31383488988911873,0.7647058823529411,0.7647058823529411,0.0
1639,0.058823529411764705,fish,194.0,0.0,0.0,0.0,4.2,7.9,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.0,0.29411764705882354,0.2857142857142857,0.12350368451007619,0.015253160087564435,0.31126486012524596,0.47058823529411764,0.47058823529411764,0.11764705882352941,3.941176470588235,0.2647058823529412,0.2815126050420168,0.18222897850589445,0.03320740060730174,0.3353457132644524,0.7647058823529411,0.7647058823529411,0.0,7.8235294117647065,0.2647058823529412,0.27941176470588236,0.1668416448425917,0.027836134453781507,0.3254336625332986,0.7647058823529411,0.7647058823529411,0.0
1640,0.4117647058823529,fish,195.0,0.0,0.0,0.0,3.0,3.1,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.7647058823529413,0.17647058823529413,0.2521008403361345,0.14651761154758566,0.02146741049360921,0.29158574072096594,0.47058823529411764,0.47058823529411764,0.058823529411764705,3.764705882352941,0.23529411764705882,0.2689075630252101,0.19088767548908483,0.03643810465362616,0.3297717121066989,0.7647058823529411,0.7647058823529411,0.0,7.705882352941177,0.2647058823529412,0.27521008403361347,0.17081524407860113,0.02917784760963208,0.3239111575161014,0.7647058823529411,0.7647058823529411,0.0
1641,0.4117647058823529,fish,196.0,0.0,0.0,0.0,3.4,1.3,0.0,596.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.0,0.35294117647058826,0.2857142857142857,0.15219134685945238,0.02316220605889414,0.3237203409119029,0.47058823529411764,0.47058823529411764,0.058823529411764705,3.999999999999999,0.29411764705882354,0.28571428571428564,0.19236173348335453,0.037003036508721124,0.3444353198641882,0.7647058823529411,0.7647058823529411,0.0,7.882352941176471,0.29411764705882354,0.2815126050420168,0.1724737458132251,0.02974719299484499,0.3301462400094654,0.7647058823529411,0.7647058823529411,0.0
1642,0.17647058823529413,fish,197.0,1.0,0.0,0.0,3.3,6.2,0.8,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.2941176470588234,0.4117647058823529,0.3277310924369748,0.14011203361792493,0.019631381964550526,0.3564253791672016,0.47058823529411764,0.47058823529411764,0.058823529411764705,4.0588235294117645,0.29411764705882354,0.2899159663865546,0.19441571934889534,0.037797471929948444,0.3490683879926659,0.7647058823529411,0.7647058823529411,0.0,8.117647058823529,0.29411764705882354,0.2899159663865546,0.17288269421378977,0.02988842595861874,0.3375495423259653,0.7647058823529411,0.7647058823529411,0.0
1643,0.23529411764705882,fish,198.0,0.0,0.0,1.0,3.2,7.1,0.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.117647058823529,0.4117647058823529,0.30252100840336127,0.1489079424089861,0.022173575312477926,0.337183237777124,0.47058823529411764,0.47058823529411764,0.058823529411764705,3.9411764705882346,0.23529411764705882,0.28151260504201675,0.19658298429058124,0.03864486971259091,0.3433572724002412,0.7647058823529411,0.7647058823529411,0.0,7.764705882352942,0.29411764705882354,0.2773109243697479,0.16775180485442964,0.028140668031918645,0.3241018617760822,0.7647058823529411,0.7647058823529411,0.0
1644,0.11764705882352941,fish,199.0,0.0,0.0,1.0,4.8,4.4,0.0,328.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.9411764705882353,0.23529411764705882,0.2773109243697479,0.1431040871086252,0.020478779747192994,0.3120578929012965,0.47058823529411764,0.47058823529411764,0.058823529411764705,3.4117647058823524,0.20588235294117646,0.2436974789915966,0.14384237620692175,0.02069062919285361,0.28298249143668464,0.47058823529411764,0.47058823529411764,0.0,7.5882352941176485,0.2647058823529412,0.2710084033613446,0.1658865886239469,0.027518360285290592,0.31774819429503576,0.7647058823529411,0.7647058823529411,0.0
1645,0.35294117647058826,fish,200.0,1.0,0.0,0.0,1.7,5.3,3.1,175.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.8823529411764708,0.23529411764705882,0.26890756302521013,0.15032389764704468,0.022597274203799166,0.3080723156272833,0.47058823529411764,0.47058823529411764,0.058823529411764705,3.5294117647058814,0.20588235294117646,0.2521008403361344,0.13233626679011448,0.017512887507944355,0.2847239385898725,0.47058823529411764,0.47058823529411764,0.058823529411764705,7.470588235294118,0.2647058823529412,0.2668067226890756,0.16821159765618476,0.02829514158604618,0.3154060380812826,0.7647058823529411,0.7647058823529411,0.0
1646,0.4117647058823529,fish,201.0,0.0,0.0,0.0,2.3,3.9,0.1,325.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.7647058823529413,0.23529411764705882,0.2521008403361345,0.13233626679011445,0.01751288750794435,0.28472393858987255,0.4117647058823529,0.4117647058823529,0.058823529411764705,3.7647058823529407,0.2647058823529412,0.2689075630252101,0.12909488651880013,0.016665489725301887,0.2982897369630058,0.47058823529411764,0.47058823529411764,0.058823529411764705,7.705882352941176,0.29411764705882354,0.2752100840336134,0.1664178520772569,0.02769490149000776,0.32161388627327075,0.7647058823529411,0.7647058823529411,0.0
1647,0.17647058823529413,fish,202.0,0.0,0.0,0.0,2.4,2.6,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,2.1176470588235294,0.35294117647058826,0.3025210084033613,0.11522108572102593,0.013275898594732008,0.3237203409119029,0.4117647058823529,0.4117647058823529,0.11764705882352941,3.8823529411764706,0.29411764705882354,0.2773109243697479,0.13419091951824633,0.01800720288115246,0.3080723156272833,0.47058823529411764,0.47058823529411764,0.058823529411764705,8.058823529411764,0.29411764705882354,0.28781512605042014,0.16287949391766407,0.026529729538874367,0.3307072365738216,0.7647058823529411,0.7647058823529411,0.0
1648,0.23529411764705882,fish,203.0,0.0,0.0,0.0,3.0,1.8,0.1,515.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.8823529411764708,0.23529411764705882,0.26890756302521013,0.1127429232352835,0.012710966739637028,0.29158574072096594,0.4117647058823529,0.4117647058823529,0.11764705882352941,3.8823529411764706,0.29411764705882354,0.2773109243697479,0.1341909195182463,0.018007202881152456,0.3080723156272833,0.47058823529411764,0.47058823529411764,0.058823529411764705,7.941176470588235,0.29411764705882354,0.28361344537815125,0.16417499331565572,0.026953428430195596,0.3277041574796713,0.7647058823529411,0.7647058823529411,0.0
1649,0.35294117647058826,fish,204.0,0.0,0.0,0.0,2.8,4.5,0.0,372.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.7058823529411764,0.23529411764705882,0.24369747899159663,0.09654727137038703,0.009321375609067156,0.2621256127812138,0.4117647058823529,0.4117647058823529,0.11764705882352941,4.0,0.29411764705882354,0.2857142857142857,0.12744328477397562,0.016241790833980647,0.3128489154451476,0.47058823529411764,0.47058823529411764,0.058823529411764705,7.882352941176471,0.2647058823529412,0.2815126050420168,0.16440334072700713,0.0270284584422004,0.3260027687608542,0.7647058823529411,0.7647058823529411,0.0
1650,0.17647058823529413,fish,205.0,0.0,0.0,1.0,2.7,5.4,1.0,242.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.8823529411764708,0.23529411764705882,0.26890756302521013,0.09871714390311538,0.00974507450038839,0.286454799143854,0.4117647058823529,0.4117647058823529,0.11764705882352941,4.0,0.29411764705882354,0.2857142857142857,0.12744328477397562,0.016241790833980647,0.31284891544514765,0.47058823529411764,0.47058823529411764,0.058823529411764705,7.88235294117647,0.2647058823529412,0.2815126050420168,0.16440334072700713,0.027028458442200403,0.32600276876085416,0.7647058823529411,0.7647058823529411,0.0
1651,0.23529411764705882,fish,206.0,0.0,0.0,1.0,2.8,7.4,1.1,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,train,17.0,1.823529411764706,0.23529411764705882,0.2605042016806723,0.10360359668855422,0.010733705246804604,0.2803500389514668,0.4117647058823529,0.4117647058823529,0.11764705882352941,3.7647058823529407,0.23529411764705882,0.2689075630252101,0.12520726408194402,0.015676858978885672,0.2966279427684503,0.47058823529411764,0.47058823529411764,0.058823529411764705,7.647058823529412,0.23529411764705882,0.273109243697479,0.1635420206388955,0.026745992514652924,0.3183310407542153,0.7647058823529411,0.7647058823529411,0.0
